timestamp_ist,uid,vehicle_no,lat,lng,speed,direction,server_time
2026-04-02 16:31:52,10925,GJ18-BW-5561,20.9491866666667,72.9138044444444,0,252,1775127533
2026-04-02 16:31:52,10926,GJ18-BW-5860,20.94984,72.9132622222222,0,344,1775127705
2026-04-02 16:32:22,10480,GJ18-BW-6759,20.9497111111111,72.9133466666667,0,5,1775127740
2026-04-02 16:32:22,10481,GJ18-BW-6540,20.9210577777778,73.00808,0,225,1775127736
2026-04-02 16:32:22,10482,GJ18-BW-6697,20.9213933333333,73.0042666666667,0,272,1769584511
2026-04-02 16:32:22,10483,GJ18-BW-6637,20.9492111111111,72.9358844444444,2.22222222222222,134,1775127734
2026-04-02 16:32:22,10484,GJ18-BW-6753,20.95086,72.9263466666667,0,99,1770994523
2026-04-02 16:32:22,10485,GJ18-BW-6572,20.9513844444444,72.92704,0,0,1774368405
2026-04-02 16:32:22,10487,GJ18-BW-6614,20.9415977777778,72.9113466666667,0,93,1775127738
2026-04-02 16:32:22,10488,GJ18-BW-5523,20.9375044444444,72.90888,0,70,1775127731
2026-04-02 16:32:22,10499,GJ18-BW-6812,20.8600511111111,72.9074311111111,9.16666666666667,89,1775127735
2026-04-02 16:32:22,10500,GJ18-BW-6530,20.9189022222222,72.8259822222222,11.3888888888889,38,1775127735
2026-04-02 16:32:22,10501,GJ18-BW-6520,20.9510933333333,72.9262311111111,0,0,1774630083
2026-04-02 16:32:22,10502,GJ18-BW-6757,20.9506911111111,72.9439377777778,5.83333333333333,292,1775127731
2026-04-02 16:32:22,10671,MAT852002S5H16313,20.9507377777778,72.9259777777778,0,197,1772115756
2026-04-02 16:32:22,10672,MAT852002S5K19069,20.9497355555556,72.9136444444444,0,110,1775127736
2026-04-02 16:32:22,10673,MAT852002S5K19071,20.9494733333333,72.9138044444444,0,148,1775126552
2026-04-02 16:32:22,10674,GJ18-BW-6802,20.9518466666667,72.9116355555555,10.2777777777778,343,1775127731
2026-04-02 16:32:22,10925,GJ18-BW-5561,20.9491866666667,72.9138044444444,0,252,1775127533
2026-04-02 16:32:22,10926,GJ18-BW-5860,20.94984,72.9132622222222,0,344,1775127734
2026-04-02 16:32:53,10480,GJ18-BW-6759,20.9498777777778,72.9134977777778,0,109,1775127770
2026-04-02 16:32:53,10481,GJ18-BW-6540,20.9210577777778,73.00808,0,225,1775127766
2026-04-02 16:32:53,10482,GJ18-BW-6697,20.9213933333333,73.0042666666667,0,272,1769584511
2026-04-02 16:32:53,10483,GJ18-BW-6637,20.9492111111111,72.9358844444444,0,134,1775127764
2026-04-02 16:32:53,10484,GJ18-BW-6753,20.95086,72.9263466666667,0,99,1770994523
2026-04-02 16:32:53,10485,GJ18-BW-6572,20.9513844444444,72.92704,0,0,1774368405
2026-04-02 16:32:53,10487,GJ18-BW-6614,20.9413622222222,72.9130622222222,4.16666666666667,99,1775127769
2026-04-02 16:32:53,10488,GJ18-BW-5523,20.9381,72.9092311111111,3.05555555555556,2,1775127771
2026-04-02 16:32:53,10499,GJ18-BW-6812,20.8604444444444,72.9090133333333,4.16666666666667,327,1775127765
2026-04-02 16:32:53,10500,GJ18-BW-6530,20.9196377777778,72.8266133333333,0,38,1775127764
2026-04-02 16:32:53,10501,GJ18-BW-6520,20.9510933333333,72.9262311111111,0,0,1774630083
2026-04-02 16:32:53,10502,GJ18-BW-6757,20.9509555555556,72.9433066666667,4.16666666666667,290,1775127762
2026-04-02 16:32:53,10671,MAT852002S5H16313,20.9507377777778,72.9259777777778,0,197,1772115756
2026-04-02 16:32:53,10672,MAT852002S5K19069,20.9497355555556,72.9136444444444,0,110,1775127766
2026-04-02 16:32:53,10673,MAT852002S5K19071,20.9494733333333,72.9138044444444,0,148,1775126552
2026-04-02 16:32:53,10674,GJ18-BW-6802,20.9555088888889,72.91088,10.5555555555556,62,1775127771
2026-04-02 16:32:53,10925,GJ18-BW-5561,20.9491866666667,72.9138044444444,0,252,1775127533
2026-04-02 16:32:53,10926,GJ18-BW-5860,20.9498533333333,72.9132444444444,0,344,1775127765
2026-04-02 16:33:15,10480,GJ18-BW-6759,20.9498777777778,72.9134977777778,0,109,1775127790
2026-04-02 16:33:15,10481,GJ18-BW-6540,20.9210577777778,73.00808,0,225,1775127786
2026-04-02 16:33:15,10482,GJ18-BW-6697,20.9213933333333,73.0042666666667,0,272,1769584511
2026-04-02 16:33:15,10483,GJ18-BW-6637,20.9486622222222,72.9367822222222,0,121,1775127784
2026-04-02 16:33:15,10484,GJ18-BW-6753,20.95086,72.9263466666667,0,99,1770994523
2026-04-02 16:33:15,10485,GJ18-BW-6572,20.9513844444444,72.92704,0,0,1774368405
2026-04-02 16:33:15,10487,GJ18-BW-6614,20.9414511111111,72.9139555555556,6.94444444444444,48,1775127789
2026-04-02 16:33:15,10488,GJ18-BW-5523,20.9388755555556,72.9093155555556,5.55555555555556,10,1775127791
2026-04-02 16:33:15,10499,GJ18-BW-6812,20.8617022222222,72.9079511111111,11.3888888888889,326,1775127785
2026-04-02 16:33:15,10500,GJ18-BW-6530,20.9196377777778,72.8266133333333,0,38,1775127784
2026-04-02 16:33:15,10501,GJ18-BW-6520,20.9510933333333,72.9262311111111,0,0,1774630083
2026-04-02 16:33:15,10502,GJ18-BW-6757,20.9513511111111,72.9421911111111,3.33333333333333,294,1775127782
2026-04-02 16:33:15,10671,MAT852002S5H16313,20.9507377777778,72.9259777777778,0,197,1772115756
2026-04-02 16:33:15,10672,MAT852002S5K19069,20.9497355555556,72.9136444444444,0,110,1775127786
2026-04-02 16:33:15,10673,MAT852002S5K19071,20.9494733333333,72.9138044444444,0,148,1775126552
2026-04-02 16:33:15,10674,GJ18-BW-6802,20.9540688888889,72.9120044444444,12.5,165,1775127791
2026-04-02 16:33:15,10925,GJ18-BW-5561,20.9491866666667,72.9138044444444,0,252,1775127533
2026-04-02 16:33:15,10926,GJ18-BW-5860,20.9498533333333,72.9132444444444,0,344,1775127785
2026-04-02 16:33:31,10480,GJ18-BW-6759,20.9498777777778,72.9134977777778,0,109,1775127800
2026-04-02 16:33:31,10481,GJ18-BW-6540,20.9210577777778,73.00808,0,225,1775127806
2026-04-02 16:33:31,10482,GJ18-BW-6697,20.9213933333333,73.0042666666667,0,272,1769584511
2026-04-02 16:33:31,10483,GJ18-BW-6637,20.9485111111111,72.9376755555556,5.55555555555556,10,1775127804
2026-04-02 16:33:31,10484,GJ18-BW-6753,20.95086,72.9263466666667,0,99,1770994523
2026-04-02 16:33:31,10485,GJ18-BW-6572,20.9513844444444,72.92704,0,0,1774368405
2026-04-02 16:33:31,10487,GJ18-BW-6614,20.9418377777778,72.9144044444444,4.16666666666667,72,1775127799
2026-04-02 16:33:31,10488,GJ18-BW-5523,20.9393111111111,72.9093688888889,2.77777777777778,10,1775127801
2026-04-02 16:33:31,10499,GJ18-BW-6812,20.8625666666667,72.9075688888889,0,339,1775127805
2026-04-02 16:33:31,10500,GJ18-BW-6530,20.9204666666667,72.8273022222222,0,36,1775127805
2026-04-02 16:33:31,10501,GJ18-BW-6520,20.9510933333333,72.9262311111111,0,0,1774630083
2026-04-02 16:33:31,10502,GJ18-BW-6757,20.9518155555556,72.9409866666667,10,288,1775127802
2026-04-02 16:33:31,10671,MAT852002S5H16313,20.9507377777778,72.9259777777778,0,197,1772115756
2026-04-02 16:33:31,10672,MAT852002S5K19069,20.9497355555556,72.9136444444444,0,110,1775127806
2026-04-02 16:33:31,10673,MAT852002S5K19071,20.9494733333333,72.9138044444444,0,148,1775126552
2026-04-02 16:33:31,10674,GJ18-BW-6802,20.95292,72.9123155555556,13.8888888888889,165,1775127801
2026-04-02 16:33:31,10925,GJ18-BW-5561,20.9491866666667,72.9138044444444,0,252,1775127533
2026-04-02 16:33:31,10926,GJ18-BW-5860,20.9498533333333,72.9132444444444,0,344,1775127805
2026-04-02 16:33:46,10480,GJ18-BW-6759,20.9498777777778,72.9134977777778,0,109,1775127820
2026-04-02 16:33:46,10481,GJ18-BW-6540,20.9210577777778,73.00808,0,225,1775127816
2026-04-02 16:33:46,10482,GJ18-BW-6697,20.9213933333333,73.0042666666667,0,272,1769584511
2026-04-02 16:33:46,10483,GJ18-BW-6637,20.9490022222222,72.9376666666667,3.88888888888889,345,1775127814
2026-04-02 16:33:46,10484,GJ18-BW-6753,20.95086,72.9263466666667,0,99,1770994523
2026-04-02 16:33:46,10485,GJ18-BW-6572,20.9513844444444,72.92704,0,0,1774368405
2026-04-02 16:33:46,10487,GJ18-BW-6614,20.9422888888889,72.9147644444444,7.22222222222222,346,1775127819
2026-04-02 16:33:46,10488,GJ18-BW-5523,20.9401288888889,72.9094755555556,6.94444444444444,10,1775127821
2026-04-02 16:33:46,10499,GJ18-BW-6812,20.8632133333333,72.9074,4.16666666666667,353,1775127815
2026-04-02 16:33:46,10500,GJ18-BW-6530,20.9204666666667,72.8273022222222,0,36,1775127814
2026-04-02 16:33:46,10501,GJ18-BW-6520,20.9510933333333,72.9262311111111,0,0,1774630083
2026-04-02 16:33:46,10502,GJ18-BW-6757,20.9520044444444,72.9403555555556,0,280,1775127821
2026-04-02 16:33:46,10671,MAT852002S5H16313,20.9507377777778,72.9259777777778,0,197,1772115756
2026-04-02 16:33:46,10672,MAT852002S5K19069,20.9497355555556,72.9136444444444,0,110,1775127816
2026-04-02 16:33:46,10673,MAT852002S5K19071,20.9494733333333,72.9138044444444,0,148,1775126552
2026-04-02 16:33:46,10674,GJ18-BW-6802,20.9504755555556,72.9130622222222,10,162,1775127821
2026-04-02 16:33:46,10925,GJ18-BW-5561,20.9491866666667,72.9138044444444,0,252,1775127533
2026-04-02 16:33:46,10926,GJ18-BW-5860,20.9498533333333,72.9132444444444,0,344,1775127815
2026-04-02 16:34:02,10480,GJ18-BW-6759,20.9498777777778,72.9134977777778,0,109,1775127840
2026-04-02 16:34:02,10481,GJ18-BW-6540,20.9210577777778,73.00808,0,225,1775127836
2026-04-02 16:34:02,10482,GJ18-BW-6697,20.9213933333333,73.0042666666667,0,272,1769584511
2026-04-02 16:34:02,10483,GJ18-BW-6637,20.9502933333333,72.9370488888889,7.77777777777778,336,1775127834
2026-04-02 16:34:02,10484,GJ18-BW-6753,20.95086,72.9263466666667,0,99,1770994523
2026-04-02 16:34:02,10485,GJ18-BW-6572,20.9513844444444,72.92704,0,0,1774368405
2026-04-02 16:34:02,10487,GJ18-BW-6614,20.9439266666667,72.9143288888889,9.16666666666667,336,1775127839
2026-04-02 16:34:02,10488,GJ18-BW-5523,20.9407755555556,72.90956,7.22222222222222,5,1775127831
2026-04-02 16:34:02,10499,GJ18-BW-6812,20.8646688888889,72.9077288888889,11.1111111111111,26,1775127835
2026-04-02 16:34:02,10500,GJ18-BW-6530,20.9204666666667,72.8273022222222,0,36,1775127834
2026-04-02 16:34:02,10501,GJ18-BW-6520,20.9510933333333,72.9262311111111,0,0,1774630083
2026-04-02 16:34:02,10502,GJ18-BW-6757,20.9520911111111,72.9398177777778,3.05555555555556,287,1775127832
2026-04-02 16:34:02,10671,MAT852002S5H16313,20.9507377777778,72.9259777777778,0,197,1772115756
2026-04-02 16:34:02,10672,MAT852002S5K19069,20.9497355555556,72.9136444444444,0,110,1775127836
2026-04-02 16:34:02,10673,MAT852002S5K19071,20.9494733333333,72.9138044444444,0,148,1775126552
2026-04-02 16:34:02,10674,GJ18-BW-6802,20.95002,72.9132444444444,0,156,1775127831
2026-04-02 16:34:02,10925,GJ18-BW-5561,20.9491866666667,72.9138044444444,0,252,1775127533
2026-04-02 16:34:02,10926,GJ18-BW-5860,20.9498533333333,72.9132444444444,0,344,1775127835
2026-04-02 16:34:18,10480,GJ18-BW-6759,20.9498777777778,72.9134977777778,0,109,1775127850
2026-04-02 16:34:18,10481,GJ18-BW-6540,20.9210577777778,73.00808,0,225,1775127846
2026-04-02 16:34:18,10482,GJ18-BW-6697,20.9213933333333,73.0042666666667,0,272,1769584511
2026-04-02 16:34:18,10483,GJ18-BW-6637,20.9515266666667,72.9369111111111,5,6,1775127854
2026-04-02 16:34:18,10484,GJ18-BW-6753,20.95086,72.9263466666667,0,99,1770994523
2026-04-02 16:34:18,10485,GJ18-BW-6572,20.9513844444444,72.92704,0,0,1774368405
2026-04-02 16:34:18,10487,GJ18-BW-6614,20.9444822222222,72.9141155555556,8.61111111111111,338,1775127849
2026-04-02 16:34:18,10488,GJ18-BW-5523,20.9416622222222,72.9096844444445,3.61111111111111,77,1775127856
2026-04-02 16:34:18,10499,GJ18-BW-6812,20.8668044444444,72.90864,13.6111111111111,18,1775127855
2026-04-02 16:34:18,10500,GJ18-BW-6530,20.9204666666667,72.8273022222222,0,36,1775127854
2026-04-02 16:34:18,10501,GJ18-BW-6520,20.9510933333333,72.9262311111111,0,0,1774630083
2026-04-02 16:34:18,10502,GJ18-BW-6757,20.9523,72.9385155555556,7.5,289,1775127852
2026-04-02 16:34:18,10671,MAT852002S5H16313,20.9507377777778,72.9259777777778,0,197,1772115756
2026-04-02 16:34:18,10672,MAT852002S5K19069,20.9497355555556,72.9136488888889,0,110,1775127855
2026-04-02 16:34:18,10673,MAT852002S5K19071,20.9494733333333,72.9138044444444,0,148,1775126552
2026-04-02 16:34:18,10674,GJ18-BW-6802,20.9498533333333,72.9135422222222,0,48,1775127855
2026-04-02 16:34:18,10925,GJ18-BW-5561,20.9491866666667,72.9138044444444,0,252,1775127533
2026-04-02 16:34:18,10926,GJ18-BW-5860,20.9498533333333,72.9132444444444,0,344,1775127855
2026-04-02 16:34:34,10480,GJ18-BW-6759,20.9498777777778,72.9134977777778,0,109,1775127870
2026-04-02 16:34:34,10481,GJ18-BW-6540,20.9210577777778,73.00808,0,225,1775127866
2026-04-02 16:34:34,10482,GJ18-BW-6697,20.9213933333333,73.0042666666667,0,272,1769584511
2026-04-02 16:34:34,10483,GJ18-BW-6637,20.9519088888889,72.9370044444444,3.05555555555556,38,1775127864
2026-04-02 16:34:34,10484,GJ18-BW-6753,20.95086,72.9263466666667,0,99,1770994523
2026-04-02 16:34:34,10485,GJ18-BW-6572,20.9513844444444,72.92704,0,0,1774368405
2026-04-02 16:34:34,10487,GJ18-BW-6614,20.9457688888889,72.9136044444444,6.94444444444444,335,1775127869
2026-04-02 16:34:34,10488,GJ18-BW-5523,20.9416511111111,72.9099511111111,6.66666666666667,92,1775127861
2026-04-02 16:34:34,10499,GJ18-BW-6812,20.86798,72.90908,13.0555555555556,20,1775127865
2026-04-02 16:34:34,10500,GJ18-BW-6530,20.9204666666667,72.8273022222222,0,36,1775127864
2026-04-02 16:34:34,10501,GJ18-BW-6520,20.9510933333333,72.9262311111111,0,0,1774630083
2026-04-02 16:34:34,10502,GJ18-BW-6757,20.9521555555556,72.9372933333333,5,188,1775127872
2026-04-02 16:34:34,10671,MAT852002S5H16313,20.9507377777778,72.9259777777778,0,197,1772115756
2026-04-02 16:34:34,10672,MAT852002S5K19069,20.9497355555556,72.9136488888889,0,110,1775127866
2026-04-02 16:34:34,10673,MAT852002S5K19071,20.9494733333333,72.9138044444444,0,148,1775126552
2026-04-02 16:34:34,10674,GJ18-BW-6802,20.9498511111111,72.9135422222222,0,48,1775127871
2026-04-02 16:34:34,10925,GJ18-BW-5561,20.9491866666667,72.9138044444444,0,252,1775127533
2026-04-02 16:34:34,10926,GJ18-BW-5860,20.9498533333333,72.9132444444444,0,344,1775127866
2026-04-02 16:34:49,10480,GJ18-BW-6759,20.9498777777778,72.9134977777778,0,109,1775127880
2026-04-02 16:34:49,10481,GJ18-BW-6540,20.9210577777778,73.00808,0,225,1775127886
2026-04-02 16:34:49,10482,GJ18-BW-6697,20.9213933333333,73.0042666666667,0,272,1769584511
2026-04-02 16:34:49,10483,GJ18-BW-6637,20.9526644444444,72.9375688888889,4.72222222222222,112,1775127886
2026-04-02 16:34:49,10484,GJ18-BW-6753,20.95086,72.9263466666667,0,99,1770994523
2026-04-02 16:34:49,10485,GJ18-BW-6572,20.9513844444444,72.92704,0,0,1774368405
2026-04-02 16:34:49,10487,GJ18-BW-6614,20.9464511111111,72.9132177777778,11.1111111111111,340,1775127879
2026-04-02 16:34:49,10488,GJ18-BW-5523,20.9415711111111,72.9115688888889,8.33333333333333,105,1775127881
2026-04-02 16:34:49,10499,GJ18-BW-6812,20.8699444444444,72.9100711111111,12.2222222222222,22,1775127885
2026-04-02 16:34:49,10500,GJ18-BW-6530,20.92096,72.8279022222222,6.11111111111111,57,1775127885
2026-04-02 16:34:49,10501,GJ18-BW-6520,20.9510933333333,72.9262311111111,0,0,1774630083
2026-04-02 16:34:49,10502,GJ18-BW-6757,20.9521555555556,72.9372933333333,0,188,1775127881
2026-04-02 16:34:49,10671,MAT852002S5H16313,20.9507377777778,72.9259777777778,0,197,1772115756
2026-04-02 16:34:49,10672,MAT852002S5K19069,20.9496577777778,72.9137644444444,2.22222222222222,157,1775127886
2026-04-02 16:34:49,10673,MAT852002S5K19071,20.9494733333333,72.9138044444444,0,148,1775126552
2026-04-02 16:34:49,10674,GJ18-BW-6802,20.9498511111111,72.9135422222222,0,48,1775127881
2026-04-02 16:34:49,10925,GJ18-BW-5561,20.9491866666667,72.9138044444444,0,252,1775127533
2026-04-02 16:34:49,10926,GJ18-BW-5860,20.9498533333333,72.9132444444444,0,344,1775127885
2026-04-02 16:35:05,10480,GJ18-BW-6759,20.9498777777778,72.9134977777778,0,109,1775127900
2026-04-02 16:35:05,10481,GJ18-BW-6540,20.9210577777778,73.00808,0,225,1775127896
2026-04-02 16:35:05,10482,GJ18-BW-6697,20.9213933333333,73.0042666666667,0,272,1769584511
2026-04-02 16:35:05,10483,GJ18-BW-6637,20.9526644444444,72.9375688888889,0,112,1775127894
2026-04-02 16:35:05,10484,GJ18-BW-6753,20.95086,72.9263466666667,0,99,1770994523
2026-04-02 16:35:05,10485,GJ18-BW-6572,20.9513844444444,72.92704,0,0,1774368405
2026-04-02 16:35:05,10487,GJ18-BW-6614,20.9474244444444,72.9128888888889,0,348,1775127898
2026-04-02 16:35:05,10488,GJ18-BW-5523,20.9414666666667,72.9122088888889,3.88888888888889,95,1775127901
2026-04-02 16:35:05,10499,GJ18-BW-6812,20.8710822222222,72.9105511111111,13.6111111111111,21,1775127895
2026-04-02 16:35:05,10500,GJ18-BW-6530,20.92116,72.8286977777778,9.16666666666667,89,1775127895
2026-04-02 16:35:05,10501,GJ18-BW-6520,20.9510933333333,72.9262311111111,0,0,1774630083
2026-04-02 16:35:05,10502,GJ18-BW-6757,20.9513977777778,72.9370266666667,7.22222222222222,194,1775127902
2026-04-02 16:35:05,10671,MAT852002S5H16313,20.9507377777778,72.9259777777778,0,197,1772115756
2026-04-02 16:35:05,10672,MAT852002S5K19069,20.9492066666667,72.9140311111111,3.61111111111111,105,1775127901
2026-04-02 16:35:05,10673,MAT852002S5K19071,20.9494733333333,72.9138044444444,0,148,1775126552
2026-04-02 16:35:05,10674,GJ18-BW-6802,20.9498511111111,72.9135422222222,0,48,1775127901
2026-04-02 16:35:05,10925,GJ18-BW-5561,20.9491866666667,72.9138044444444,0,252,1775127533
2026-04-02 16:35:05,10926,GJ18-BW-5860,20.9498533333333,72.9132444444444,0,344,1775127895
2026-04-02 16:35:21,10480,GJ18-BW-6759,20.9498777777778,72.9134977777778,0,109,1775127910
2026-04-02 16:35:21,10481,GJ18-BW-6540,20.9210577777778,73.00808,0,225,1775127916
2026-04-02 16:35:21,10482,GJ18-BW-6697,20.9213933333333,73.0042666666667,0,272,1769584511
2026-04-02 16:35:21,10483,GJ18-BW-6637,20.9523266666667,72.9386755555556,8.05555555555556,107,1775127914
2026-04-02 16:35:21,10484,GJ18-BW-6753,20.95086,72.9263466666667,0,99,1770994523
2026-04-02 16:35:21,10485,GJ18-BW-6572,20.9513844444444,72.92704,0,0,1774368405
2026-04-02 16:35:21,10487,GJ18-BW-6614,20.9474244444444,72.9128888888889,0,348,1775127908
2026-04-02 16:35:21,10488,GJ18-BW-5523,20.9413777777778,72.9126666666667,5,101,1775127911
2026-04-02 16:35:21,10499,GJ18-BW-6812,20.8733244444444,72.9117422222222,13.0555555555556,48,1775127915
2026-04-02 16:35:21,10500,GJ18-BW-6530,20.9212733333333,72.8309155555555,12.5,68,1775127915
2026-04-02 16:35:21,10501,GJ18-BW-6520,20.9510933333333,72.9262311111111,0,0,1774630083
2026-04-02 16:35:21,10502,GJ18-BW-6757,20.9506622222222,72.9369333333333,5.83333333333333,162,1775127916
2026-04-02 16:35:21,10671,MAT852002S5H16313,20.9507377777778,72.9259777777778,0,197,1772115756
2026-04-02 16:35:21,10672,MAT852002S5K19069,20.94942,72.91484,7.5,76,1775127916
2026-04-02 16:35:21,10673,MAT852002S5K19071,20.9494733333333,72.9138044444444,0,148,1775126552
2026-04-02 16:35:21,10674,GJ18-BW-6802,20.9497111111111,72.9137022222222,0,115,1775127918
2026-04-02 16:35:21,10925,GJ18-BW-5561,20.9491866666667,72.9138044444444,0,252,1775127533
2026-04-02 16:35:21,10926,GJ18-BW-5860,20.9498533333333,72.9132444444444,0,344,1775127915
2026-04-02 16:35:36,10480,GJ18-BW-6759,20.9498777777778,72.9134977777778,0,109,1775127930
2026-04-02 16:35:36,10481,GJ18-BW-6540,20.9210577777778,73.00808,0,225,1775127926
2026-04-02 16:35:36,10482,GJ18-BW-6697,20.9213933333333,73.0042666666667,0,272,1769584511
2026-04-02 16:35:36,10483,GJ18-BW-6637,20.9521311111111,72.9399777777778,4.44444444444444,94,1775127934
2026-04-02 16:35:36,10484,GJ18-BW-6753,20.95086,72.9263466666667,0,99,1770994523
2026-04-02 16:35:36,10485,GJ18-BW-6572,20.9513844444444,72.92704,0,0,1774368405
2026-04-02 16:35:36,10487,GJ18-BW-6614,20.9484577777778,72.9125822222222,7.77777777777778,353,1775127929
2026-04-02 16:35:36,10488,GJ18-BW-5523,20.9412622222222,72.91352,5,97,1775127931
2026-04-02 16:35:36,10499,GJ18-BW-6812,20.8739377777778,72.9129333333333,13.8888888888889,61,1775127925
2026-04-02 16:35:36,10500,GJ18-BW-6530,20.9217644444444,72.8332977777778,13.6111111111111,88,1775127935
2026-04-02 16:35:36,10501,GJ18-BW-6520,20.9510933333333,72.9262311111111,0,0,1774630083
2026-04-02 16:35:36,10502,GJ18-BW-6757,20.9499022222222,72.9372577777778,8.88888888888889,154,1775127932
2026-04-02 16:35:36,10671,MAT852002S5H16313,20.9507377777778,72.9259777777778,0,197,1772115756
2026-04-02 16:35:36,10672,MAT852002S5K19069,20.9495933333333,72.9156133333333,8.05555555555556,74,1775127926
2026-04-02 16:35:36,10673,MAT852002S5K19071,20.9494733333333,72.9138044444444,0,148,1775126552
2026-04-02 16:35:36,10674,GJ18-BW-6802,20.9497111111111,72.9136977777778,0,115,1775127934
2026-04-02 16:35:36,10925,GJ18-BW-5561,20.9491866666667,72.9138044444444,0,252,1775127533
2026-04-02 16:35:36,10926,GJ18-BW-5860,20.9498533333333,72.9132444444444,0,344,1775127935
2026-04-02 16:35:52,10480,GJ18-BW-6759,20.9498777777778,72.9134977777778,0,109,1775127940
2026-04-02 16:35:52,10481,GJ18-BW-6540,20.9210577777778,73.00808,0,225,1775127946
2026-04-02 16:35:52,10482,GJ18-BW-6697,20.9213933333333,73.0042666666667,0,272,1769584511
2026-04-02 16:35:52,10483,GJ18-BW-6637,20.9520333333333,72.9404444444444,3.05555555555556,98,1775127944
2026-04-02 16:35:52,10484,GJ18-BW-6753,20.95086,72.9263466666667,0,99,1770994523
2026-04-02 16:35:52,10485,GJ18-BW-6572,20.9513844444444,72.92704,0,0,1774368405
2026-04-02 16:35:52,10487,GJ18-BW-6614,20.9495488888889,72.9123244444445,4.16666666666667,327,1775127949
2026-04-02 16:35:52,10488,GJ18-BW-5523,20.9414511111111,72.9139777777778,6.38888888888889,50,1775127941
2026-04-02 16:35:52,10499,GJ18-BW-6812,20.8743866666667,72.9157022222222,14.4444444444444,89,1775127945
2026-04-02 16:35:52,10500,GJ18-BW-6530,20.9218911111111,72.83464,13.3333333333333,80,1775127945
2026-04-02 16:35:52,10501,GJ18-BW-6520,20.9510933333333,72.9262311111111,0,0,1774630083
